#sequence-name	taxid	genus-species
275cb1864803eb66feb2ec7b316f5a2f_203317	0	Naganishia albida
bb28f2b57f8fddefe6e7b5d01eca8aea_171741	0	Fusarium oxysporum
1d95eaf5ba7187e330ebd3ded8a73b1e_66993	0	Saitoella complicata
d51507f661ebee38a85bec35b70b7ee1_50070	0	Fusarium graminearum
8a55ce39dbcae323230ceaf28f3a24e3_37215	0	Alternaria alternata
d436d161d7ce60f0f2479e3336f032fb_33415	0	Fusarium oxysporum
716f6111ac2ee192c23282e07d23078a_27149	0	Mortierella verticillata
57da2fd614b08a484a9faa69a22be412_12094	0	Claviceps purpurea
a9881d80b46e7ce6fd40c8d47b4847b7_11429	0	Aspergillus flavus
66305c10976c425cc62345d57ca376b8_9448	0	Penicillium expansum
30f0b89518a67c58d70f76ef1cb8064f_9225	0	Rhizoctonia solani
69997d3de8466566fbe277c5bdb76de4_9168	0	Candida apicola
ee5382b80607f0f052a3ad3c4e87d0ce_5470	0	
5ff8070db9db78828fafe962f5d8271a_5161	0	Trichoderma reesei
fcbccf9d3636bdcaf122196ed01a0cc2_3350	0	Neosartorya fischeri
9d312f7036a9240095011ad44fe8fa2c_2624	0	Saitoella complicata
cae29429b90fc6539c440a140494aa25_2343	0	
3eec91875b4acf26c9a643cbe5640b50_1732	0	Fusarium graminearum
e055cb2efa2e1e0eb32d201e018b8609_1034	0	
16daa32a5d0835e370dc47c7708a23d4_979	0	Saccharomyces cerevisiae
365aed2c53fda83772a1052ec273609c_953	0	Naganishia albida
1185446720294c60142f560688ebea21_938	0	
dd4fbaf64e359499f44e83869c012a8a_656	0	Naganishia albida
9cdee771250aa36d4e38abd4ddeb1a8a_601	0	
bbbf5ab30c27e28097e87587af6527b8_569	0	Naganishia albida
67f0a7211050bd3f773065e751a9642f_564	0	Naganishia albida
9bc21b584d669693763826dd887d3486_558	0	Rhizophagus irregularis
e3911bb858dd9ba7fcf541b95d2244b3_546	0	Naganishia albida
850eeb2138ad79b6a728b6c0ca75d819_542	0	Rhizophagus irregularis
0e41c694186045ead8611d0212a5d562_537	0	Naganishia albida
223ea3860dcea2de55140575b9263946_523	0	Naganishia albida
8e80cff032642575806938e038ca8f93_501	0	
f2ffbc500f7d7ac80182970f6b347352_499	0	Naganishia albida
90238f53a731d24fc672fc20ad70d216_499	0	Naganishia albida
327c28570c3dfa42fdd01eee025433e8_495	0	Naganishia albida
25b1396abebdb8579f43204edc5a60c5_494	0	Naganishia albida
0925016ce8786a39d20914108ac132dd_492	0	Naganishia albida
2230568eeaf583253879e977a8bfeec5_478	0	Naganishia albida
9bbc0fcdcc407fd5f6139f06343a10cc_473	0	Naganishia albida
4f83ecafa3c0267f0a6774bf0887bf58_471	0	
05592006567c66475359807959141299_460	0	
450befe270f018e4246f3997ebe6ae8e_459	0	Naganishia albida
28d7ac0385360be255ce31ea96ee2338_458	0	Naganishia albida
52cea00e21b4c7003362fe139de0fd00_457	0	Naganishia albida
d045f194a5d9f9768312a28f00da440b_455	0	
b2281a50e5a57ae673f8172dfdb4a7d8_452	0	Naganishia albida
4bed5bbf3414d6fe942922bd30aaf7b2_450	0	Naganishia albida
f9604c2b84d1c68a6583d496cd96e420_450	0	
cde90cedf36ca1755cff9938f38c6711_449	0	Naganishia albida
63b39a49acc59d6932e6867f9e4616db_440	0	Naganishia albida
1e6cfe379d0cf6f34afc09966da98b62_438	0	
f0b7c6cbd87e7950298e904b4bb4d87e_433	0	Naganishia albida
5f3f70c499e3035461b006be54588829_432	0	
fe43b856b6a978495ccee092f5e972e4_431	0	
ea105691522ea518b2e887f60589c5fc_428	0	Naganishia albida
7776eb092f4ceed1a8136f2daa5dfeae_428	0	Fusarium graminearum
8bf8d2929f38a76b85d8aa493793d415_427	0	
4be7bd1f0ebd9c61f7d1e0263ddcd53e_425	0	Claviceps purpurea
8e72525ad7dfd6a5afc6ffa0ae7b76c2_424	0	Naganishia albida
93dc1dd264510412a9b5215ff05619b4_420	0	Naganishia albida
90eab32bdf3ccee2f47dc1bf6420df0e_419	0	
179451cf8cc07ebab483c35427066968_418	0	Naganishia albida
85ba7353bd1b8b252ddb286785995435_416	0	Naganishia albida
333afdf03756226c0d0b8c936105504f_413	0	Naganishia albida
6d675a96c5e6317cbf44f9559bca3dc4_413	0	Naganishia albida
9f78cde9cad43bd4f9f4f3715e992bee_411	0	
bdae804fa6e59392ab6fbd9061126a87_410	0	Naganishia albida
119d09645dbdeb1416e12e93fd020198_409	0	
0a1a310844d6af57fd1d9936fa6035e6_408	0	Naganishia albida
4fd51770885803ac55076f17e2d3ccbb_400	0	Naganishia albida
bc9b16e86a5340b2fad0e5c56218f90d_400	0	
bc70dd13ccdcbe573058c8c565f8b524_399	0	Naganishia albida
4b75ac9cbe1f2f45ca0e18904ebb8a94_399	0	Naganishia albida
1497a4619382d502da948fa63fc26376_397	0	Naganishia albida
8cf88c09dfcee868fef91fb52474a6b3_397	0	
eb2f71c99d72f63c9e3ed0cd642c990c_396	0	Naganishia albida
f8632dc7460c4b42a7f9f9fd0b6391e0_396	0	Naganishia albida
28d9a7e0211bd515a16fefe5bdc40812_393	0	Naganishia albida
b10de5d9362dd0752748ab8f0ec42a17_388	0	Naganishia albida
e37920908df04699864ef99fcb57fb42_387	0	Naganishia albida
acb2672d2f0a689981d34600672c99fd_385	0	Naganishia albida
2bc78458ea5b0dd89dd5cc815d26000f_385	0	
7368bc7e76df29e9a7d9220a498d64c3_384	0	
afd53af909ca7c2235a79afdbc71983c_381	0	Naganishia albida
38b9427f70b0ce579491b47b6f6d5b5c_378	0	Naganishia albida
52d7e4398b3ec17d5a9a27880929b8c8_377	0	
61982cb7a73c133282522c6090a3da82_376	0	
8e74f38b058222c58943fc6211d277fe_376	0	
7b96244c6bef45f87c621a5fbda9c4fc_375	0	Naganishia albida
8feb681bc12bf1c597cefe163925812c_375	0	
78b5cf992af1840f7c8cb235c61bf6e7_374	0	
3d2d3b6e90fd3b437984bd1ef5ea7ddc_373	0	Naganishia albida
24dfaacd50d5f99c2ca20e6b49ce63ba_373	0	Naganishia albida
f90705d032afc0bc2ce91f1f6e62b5d3_371	0	
5534786af4433cae79361966f87c3623_370	0	
6127c55832ad957eec00b705d6881566_368	0	Naganishia albida
2c81edc22d20fc1bfd32fbdae0a16a73_365	0	
320ce4ef7fa51328fc732858435391dc_365	0	
d3b48a8bf0dd486d97bc2939d066a32c_364	0	Naganishia albida
443a653e1eafec3f65331dd8690fbb65_363	0	Naganishia albida
114ec80c7a954d84357c73d6d5c25cc0_360	0	Naganishia albida
1b6fc38019cf5323c09e9a846ca436ee_358	0	
c85ea7c2bca0f9c6c992345990d00353_352	0	
97c1849279bf11cc52f98a5a34b9cf47_351	0	
dd3d55da2a1a68f5e9e57601a74e28c0_345	0	Naganishia albida
b0c39d8e939fa6cd9b1d4473233c0d61_345	0	Naganishia albida
b5dc2abdd8b245e99a518d87b4b70f13_344	0	Naganishia albida
1f196d40a670355f8f07d6809d5e92bd_343	0	Naganishia albida
c8d174dbc50cf344915df7bf712bfd57_343	0	Naganishia albida
8d8b0320cbec2e349c5c12d49aa8b0d0_343	0	
38dc930cf5505c742d6802813df601af_340	0	
25c02688248d0b8833aadf6f89cba8f0_339	0	Naganishia albida
ed584ccfc6db2d4faddbddafc8f1f696_338	0	Naganishia albida
4d6c17e11d60bcd902a81980e0fef4f5_336	0	Naganishia albida
bd6168345012b69675799668a237f675_332	0	
b7afddc0e778cfa88708fb0ab49d13cd_332	0	
4f6ebfee0a6cf4fb8c76ea3f46f07c71_329	0	
c9cb20e11645d0ff31df50f67a1a2a43_328	0	
f3c09b2250c2e459857a93723ebbc0ad_323	0	
87fb4f961be681e8fcaf3dc7e2402fc3_320	0	
4daf00cbffa80561053f41ac1b6a606c_319	0	Naganishia albida
ed99cb79a4f8d787a1c3470cd5d20ae2_318	0	
7a78ca4c0ddbc40db182d04d69e2bef2_312	0	Naganishia albida
a6aa2eabb00c6d71eb407cbc674d5f98_312	0	Naganishia albida
a382797e81cbce2fa3455275f11577ed_311	0	
3aed24b578d6335116496d97031401b8_310	0	Naganishia albida
d5b772de7a297cf32266f8bd8e2db196_308	0	Naganishia albida
5a20a4af1ff38e322e8b1d82d7d62fc8_307	0	Naganishia albida
a0aa9940a09955cc4d0d8e370d08bcc3_306	0	Naganishia albida
3906832858baef9fb69cd7823c95ec06_304	0	Naganishia albida
912e24d742206c2394dc4e8ae9afd425_304	0	
723796651d160376f6f232c5cc52d5e2_303	0	
0079ea7277b25f5d59261680345d9384_302	0	Naganishia albida
ecd07390b47943277f9b228e8f8bc939_299	0	
00afc67ef904be07878d485ee4f51655_292	0	Naganishia albida
a2a72c845739bfdc4960d9864495b32b_291	0	Naganishia albida
b8e94c97ff78b0a11ba19b14623c331c_285	0	
d17a3c05ef8aaee2e9b1baacc26eda77_284	0	Naganishia albida
7351c6f36f950a9cb27989b51f29dc34_283	0	Naganishia albida
85d4ffb6e982231f3cd91be7c9bed6e1_282	0	
3e9fbbeb4c7f52acd056c49033253446_281	0	
05a9c1e4c6be24e01740f491c62b380b_280	0	Naganishia albida
35b86a1bdf3c2379d9f9c040be9d5c5e_279	0	
168e6548c054dba13d9f919f068ce998_279	0	
27af37203b080c672e76b69894a4c213_274	0	Naganishia albida
7573577542c722feb768594719fb1373_273	0	Naganishia albida
ce813961771bf6302ac86fb7b59a3401_271	0	
3fc9bba86ac0973b8e78240844976aa8_271	0	
85afef296abeef0463260b819ff758fe_269	0	Naganishia albida
296d774149856572df19d737d86c4d7c_268	0	Naganishia albida
c31624ca5a20e043d3b63978f3a9e61f_264	0	
f8502a1ccbc5305ee1a2202761244e52_264	0	
3af9bf6e57bd9c1cc11492b6d97b1589_260	0	
1b5edce48d9577ff6f8e15f913478554_259	0	Naganishia albida
bce23858139c11aacd6d61a016eae097_259	0	Naganishia albida
dc5ea2f4dac5218f48c11b43198ea7a5_258	0	
33846370b422e13a3f1406b038eaff67_257	0	Naganishia albida
f4cd57368118d152fb9f4b3bfd12a797_254	0	Naganishia albida
d3bfd7466872be97bc143442ee540402_253	0	
35a685fcc2f10af809a1c5101ee3da2b_253	0	
29a9f9f7e86c39d2cd2839d68b6d4025_249	0	Naganishia albida
c1c69e8b88c1c96aa1a080c95d53c607_249	0	Naganishia albida
9cfc30d55ef9cb4b75288ec9d6ae9ad9_244	0	
9ec430346b19664ca3b104686e2c3d1e_242	0	
122ec8e10c82517011367222bb037295_242	0	
8923d53fe8cc5ef9d475b0047153f506_241	0	Naganishia albida
fcb542b80b7a7b82923d2119da41f552_240	0	Naganishia albida
1266cf2d5b80297e59ead1455c8225f4_234	0	
2c78f2b6d9fddfa4758fcce7266bb6e2_233	0	Naganishia albida
b62ac90273339fa120c8343f8afed5fc_232	0	Naganishia albida
980fb674c358965cf47bfa1b78849ff9_227	0	
7febe8377f349ae4c401895702ed5799_226	0	Naganishia albida
8aa9b80d2dd9f47fe256465be1214037_223	0	
4cdd9f231eca983b95e862b9715b6cb0_222	0	
cc63b1eb4b7e2ca280023f468e430993_220	0	
e2d892cde348323754624a20bd46d351_219	0	Naganishia albida
9a62971ddc7f74f904efab67250b626a_218	0	Naganishia albida
0ac6d33838d16dbf8159ecf366e6d84b_212	0	Fusarium oxysporum
e4c4ae921172808652cd7edc74117ed3_211	0	Naganishia albida
daf68de6fbd2b2f9280c166e007ca524_209	0	Naganishia albida
502bea3105e15771022bb07af0eacacd_207	0	Naganishia albida
5ba4348482a872b59855ca25d3ce5d64_206	0	Naganishia albida
36919e4cda2307db9f42625cb87a2710_206	0	
c92e424a4246bb9e6dc59110f153b22b_205	0	
dd67617eac8c01f5b01249fb5be5201a_205	0	
0e6e1872153de5cdd2dd0db6c0fc92e3_198	0	
3064b33ab250606ba5acb2e6c6deb13c_197	0	Naganishia albida
0787c1ea978fc76d1f789a1e4067f8de_195	0	
c6e956ed92d18d97fe97806dace3c32d_193	0	
f7c707eacb347660791363ba1f888480_192	0	
a099a98dcbec9db167883266411107d6_191	0	Rhizophagus irregularis
85775735614d45d056ce5f1b67f8d2b2_190	0	
502766a3eeb27cacc61eac1ab8b143b3_189	0	Naganishia albida
5c744c20e72fac13849aaa0b244f2104_189	0	
fdc32d6d113f8df8d7dae940053025ec_188	0	Naganishia albida
316834d102c7ec6ea357ad3a36e5d769_186	0	
6fe59834b391a2070a2c8b7cbb4ce71b_185	0	
18e04267403c440c7616167a674a905f_182	0	Naganishia albida
05ccdec3f6706f3c6be61ee9f2b064ec_182	0	
a1bc270777eb6b2f2412cb21f37c0628_181	0	
d164ab4542360b2527f003dbfe387558_181	0	Rhizophagus irregularis
09aaa9b0eedac20be6555bf484858efe_180	0	
7c6bb5e57059620ccf190c3c15c51bb3_180	0	Saitoella complicata
e5cb0390fd402e85cdf376d642d5cde6_178	0	Saitoella complicata
92eabf513db7290c7dd287b809636d22_175	0	Naganishia albida
baa9a5125caabd813ed6c081e622114f_171	0	Naganishia albida
bc7a3070629fb0ae345f9364a86a2145_166	0	Naganishia albida
49d6d0b84a8f9e67e9150ed178aa74fa_166	0	
cc6cddd849f4112d717d592b9ccfd0c7_165	0	Fusarium oxysporum
1d6b2c35cb7793c197692a8dc7b03393_164	0	
1855fd573fe9899ea7c1f5c3f001596b_164	0	Saitoella complicata
b1c99f1be434d32badb8ec779b3090ae_164	0	Saitoella complicata
a2179e62e2b4d8303d37ea483eba1c19_163	0	Saitoella complicata
c72571b145d29a53c8737695133da6e0_162	0	Trichoderma reesei
1705001b23e3e1c64f5a908d9563638a_162	0	
978ce5f3f44cd152d9da3e8e26d25dd7_162	0	Saitoella complicata
7d763f457ba8bad73a2ed5383842a928_161	0	Saitoella complicata
c700e20e0383a6b1a7475b569998b634_158	0	Naganishia albida
6f77f2f970a2b4967d5f96e6c248bb59_158	0	Saitoella complicata
019de16d9539dd894195548ef9ec7a39_156	0	Naganishia albida
6f0c5578b16d9a70df53dc21cb7113e2_154	0	
d1b8a9341b1ecf5b514cf41fc7efc31b_151	0	Naganishia albida
61d46ceceea1961e05a1790ceb313088_150	0	Saitoella complicata
61265056b848bf83efbdc0d6458b309c_150	0	Saitoella complicata
6fad808fcf26b2454fbc2bd33919166f_150	0	Mortierella verticillata
d51b5e83829dc0c30b1242b70629aefe_149	0	Naganishia albida
54de3016b147d3281df23fca80423b19_148	0	
b342d1d5a593fb7dad000967423cb210_145	0	Saitoella complicata
7620cd5a943690fdd2b61fa5609da34c_144	0	Saitoella complicata
bf8e9c29662bf8a04b02a4594887e8f8_144	0	Saitoella complicata
b19c98b519d47664b6f6c4366ae97cf7_143	0	Naganishia albida
6ca9f684f26633c44e1bc80ba7f5ae19_143	0	
a6dbc90360977ecc5725ed3e848fe122_143	0	Saitoella complicata
6afc3bcf0f10ca15cdefece612f48906_139	0	
decc685001c9d10e54192d058432a101_138	0	Naganishia albida
7c330d79ab5ef8497a4ff665efd37974_137	0	Saitoella complicata
47586c7258c4f3d4ac8b3b7360fea404_135	0	
cc9fbed55521f6b2e24e6ca6b34b09eb_135	0	Saitoella complicata
6c416da1a1c955d0c9ac9f0d9df2d37c_135	0	Saitoella complicata
e9ec8066f9be2263a22e2ee5ba298f12_134	0	Saitoella complicata
52455e2479ed05c0087cb8df1e3b3837_134	0	Saitoella complicata
67cd3c7140140d792e192061e11e7f7f_133	0	Saitoella complicata
e503440ad549e41a872969c40d9afeb1_132	0	
652f4ef5aaca2b86a2f1d1738a90751b_131	0	Naganishia albida
ecd282075357a412718ce0304bddea6e_131	0	
871cf44cee4a8bc975cb33bf52b4659b_131	0	Saitoella complicata
846ff492ea8d9cffeb3385f84cc4aaa1_130	0	
719df5dbadbb857af32f636739a1f64b_130	0	
f2c68723116f460e3191e6117fadc93a_130	0	Rhizophagus irregularis
63610dfe1410d2677ccfcd61aedba8d2_130	0	Saitoella complicata
2927aba387637c63fcf37b87aeb3205d_130	0	Saitoella complicata
010236309111f555d80cea67230fe5aa_127	0	Fusarium graminearum
d7864e4e6edf85c292b57253467aef53_126	0	Saitoella complicata
681fdb70cfacbe62168101fc9bf0a1aa_126	0	Saitoella complicata
99ccac3127b0fdcf75afe7af3707b2b6_125	0	Saitoella complicata
9192313990a0bfdce1fd20a3048d728c_125	0	Saitoella complicata
26dc839c84d2ed63e053ac9ee519e966_125	0	Saitoella complicata
f56086fa2b43c68b6572495e6e9c10e0_124	0	Naganishia albida
c291a6477b6d95fbd2cd18b0893e7323_124	0	Saitoella complicata
cea175e924e2c55bc8a792d0945e8fbb_123	0	Naganishia albida
3be1073308ee331f4433a98d801ef73e_122	0	Naganishia albida
6d05c7735da536856a8cb9845fe26c2b_122	0	Saitoella complicata
b1218d04632465e3f2a19011f86c4763_121	0	Saitoella complicata
47deedbbe03cc66515b37cb80035ac28_121	0	Saitoella complicata
583eda8f9da7850eb67f6e6906834a65_121	0	Saitoella complicata
200476239bb2a13168aafcdadc869529_120	0	Saitoella complicata
ed4c5f3fee93a91c72f5a9d89f9d764c_120	0	Saitoella complicata
ac04c6e98d727d49b42cc458ccf15eda_119	0	
ba54b7aef86c6243f33c6397edfb85b1_119	0	Saitoella complicata
edece789536ef2b323123cb2a0f6b9ed_118	0	Saitoella complicata
e8834ee8319ac8f7c2af00429a2f932f_117	0	Naganishia albida
1319e8093e75a76cf99b01653dbd886e_117	0	Saitoella complicata
2c1b55e53c4132c114772e5b3a93ed18_117	0	Saitoella complicata
db348839fa02a8b5c1f86fd14f7f7a6a_116	0	Saitoella complicata
d837d6e0b54647d89c4ae643146e6e1a_116	0	Saitoella complicata
6fee94527e8c7419e620b02786797f6a_116	0	Saitoella complicata
124e306b5aa7f95718b47d9e448f4858_115	0	
e77934d5c79a3484f01e86306aef99ba_115	0	Saitoella complicata
fd5faf8ebdaf597af2ac30d66449ef92_114	0	Saitoella complicata
2369a0ddf49b774ce4fbd10d069aa11f_113	0	Alternaria alternata
48c65f1c7d865b0dc5de5901daab4a98_113	0	Penicillium expansum
7f4ea2973724c4deee941b4505ed4949_112	0	
db4d616f883a3a939652e5b6a3c0ab6c_112	0	Candida apicola
67728acbb6f265eae2a0b5aa22e53db8_112	0	Saitoella complicata
68c45b0d58837fdc01d4f4019251ccaf_112	0	Saitoella complicata
07a837b6b933f5de56f1e80c3373b36a_112	0	Saitoella complicata
9775955fd505838100d6a686e026c340_110	0	Alternaria alternata
fb358c6c216e936762816a400be53875_110	0	
a8d5a9a98577ea0fd795e500cdfdf462_110	0	Saitoella complicata
f3e942e20f0654c36c079757eefb9972_110	0	Saitoella complicata
062f9b28355e5bbc8a0f009e3a21db49_109	0	
4e97ad50d9cf5c0955d1e451ba4283dc_109	0	Saitoella complicata
fe6f10b406f42196c74abd1765fca8d9_108	0	
cc1c1759dcccecf257c1bb83854a336e_107	0	
77eea98287c4b45aa45ffdfe980fe203_107	0	Saitoella complicata
abe19ae53473d8b930063acbd2a1a94e_106	0	Naganishia albida
d8f7c610d8f6168a44afc466355baec7_106	0	Naganishia albida
eba9b61055d828d4e9c12deae12d0dcc_106	0	
ffa650053aa2dd131f84ee885e4d6786_106	0	
9b4a02bc830471192e327c3bbd2dde4d_106	0	Saitoella complicata
a8af7f82f50d736e8f4942e01cd895ee_105	0	Naganishia albida
e76a6e15f20bd7e70b4d1b168baa4a8c_105	0	Naganishia albida
8953e050e24b48e9f8e38e1dc99a8aeb_105	0	Fusarium oxysporum
95ff248cb643dfe6a5f3da12ac5fd3f8_105	0	Saitoella complicata
18787e1397e5a17762f9623d2fc5c88c_105	0	Saitoella complicata
85910b217157d109d90c272f8a20f4a8_104	0	Naganishia albida
1b2146bbae567896721278d542252c50_104	0	Fusarium graminearum
1ac64c6588792deb70c610e8c66f474f_104	0	Mortierella verticillata
122e7a3c5813aa99de09d5709d357043_103	0	Naganishia albida
bfbf5003e67396740cb2d514810aa1a7_103	0	
4e55dc90ccedeb810b11f757a93742f7_103	0	Saitoella complicata
98203ab32fa99812303efce57bad4c82_102	0	
5fe4d8b565e650415f6d72baeebdaaf7_102	0	Saitoella complicata
434456eb1173902f734029bbbd455c40_101	0	
e829de8ad4e55b84cbf0f8379d28b954_101	0	
332dd0754fdff4023ef0b6a2e6467ddc_101	0	Alternaria alternata
39ae764e5b92b315c45c16ea3715f219_101	0	Saitoella complicata
1429553fedabed38b2efab26e2c01524_101	0	Saitoella complicata
4e8d778719d11a7e86a8cca15fa5764d_101	0	Mortierella verticillata
98850694d9fa62e6e4a03b9663f01e24_100	0	Naganishia albida
b56038338947616b0bc254be8e4c3f84_100	0	Alternaria alternata
1dc0d122d19d147c6a529f2b3c81f64b_100	0	Alternaria alternata
9c4e77a48ad66bc3830d1ae602d2b2ba_100	0	
4233e3fac0a0ec9b65483012d2807de8_100	0	Fusarium oxysporum
e9d2fc91d0450b90a2c00dcc05dddcf8_99	0	Alternaria alternata
a5843001e29a7049980a79dddb4042b4_99	0	
70302bfe1c21025193c0cf32a03516f5_99	0	Saitoella complicata
c489d70f312c3e0715d73c2d8f690c29_99	0	Saitoella complicata
70763a9846a5977599d9fe6230bba0f9_98	0	Alternaria alternata
b33fe6f184d606aea0e4b88ac5d1fc49_98	0	Rhizophagus irregularis
d741c9c569f2d0e8c57c182c5947c1f3_98	0	Saitoella complicata
aeb8122724a20bb66a0272c300a535fd_98	0	Saitoella complicata
bc92610c8dc0ac4961b1cec174a9a744_97	0	Naganishia albida
c56e3fcb39881fe3c199a4c42430d73c_97	0	
216d00ae450cf9306b3512485806b400_97	0	Fusarium graminearum
308a3d4fdcdb2566e680ef0354fa23e5_96	0	Naganishia albida
8a89bb8f106e36501725fe616dba3fde_96	0	Saitoella complicata
c4068e82e959bfb0472920bd4d3bd638_96	0	Saitoella complicata
1748822dd85fa328b62d8dabba724ac4_95	0	Naganishia albida
3594711d5770303a50e2a8d8e4a7044e_95	0	Alternaria alternata
d282768ba212d9719f129ce830fdb2c8_95	0	
89155fe8479504be0ff672e0f62977c5_95	0	Saitoella complicata
a2f9d85e2a283294e79d7effab431f37_95	0	Saitoella complicata
21c5857a4abb9371ed0787d5210b23ed_94	0	Fusarium oxysporum
e776c988f68bc4bedba6f785c8ec6a96_94	0	Saitoella complicata
5bfa25477eb3f3040e9d5787712cca08_93	0	Naganishia albida
312d81f8f5d0b37503b820b726ccf4f8_93	0	Fusarium graminearum
0ee02d644d495adecdf84ef1d4749b99_93	0	Saitoella complicata
490404951af44655f9f903f1fdae4e24_93	0	Saitoella complicata
76ba457376395d12c4274301744880e4_93	0	Saitoella complicata
1d485fb06f62fced7acf04801d89480c_92	0	Alternaria alternata
b05de6ef9a85af3dc42a6e4fadeda08c_92	0	
bba6a7e46248e15988d335be06e23154_92	0	Saitoella complicata
fd340fc6ff457755d6ad5eab65f4602f_91	0	Naganishia albida
420b6cd12eb6c9082f2595875a3199b1_91	0	Alternaria alternata
2e4e999a91b4cf870af4e7698531ecc7_90	0	Naganishia albida
7c333cd36ec3b7fb6faa0404382fa6f1_90	0	Fusarium graminearum
8d00cc38fe5cdf32a395cc1007679527_90	0	Saitoella complicata
7913e670787b5b0746ed6f5bc884501a_89	0	Alternaria alternata
cad635db1c44d543fc6b658a30b8d294_89	0	
cf5fe0b2b81ebb81448da9fb6c636e55_89	0	
009edafe50b6bbf96e45653e53555b1d_89	0	Fusarium oxysporum
ea6f1acabb1432a67272886184bb0024_89	0	Fusarium oxysporum
0c2e811e46c144686f2bed0cb082a51e_89	0	Saitoella complicata
2eb6896edf1f274e3b94da8206aea427_89	0	Saitoella complicata
32a25731e0649c3459f71c1857fe9007_88	0	Alternaria alternata
ddafa1b8d344d9c37285ae191742b4c8_88	0	
e5c7c34eea55555900a59d4584755e55_88	0	Fusarium graminearum
7d3c027178a547d110c03c34df064647_88	0	Saitoella complicata
726e02b21750b1cb0a94f086089d49fa_87	0	Naganishia albida
7451d8d4b004c98d6c6373b6c30bbad4_87	0	Alternaria alternata
67044dab416e2f5822034543478d262f_87	0	Saitoella complicata
28957e071dc6f9ae3b87e2edcc918fd8_86	0	Alternaria alternata
04741aaa694bbe66971721dbcc9459cc_86	0	
81674f35e0fa2b21b6f0f65bb09f2b96_86	0	
1e6739ad781bb57181e9e1d0aa33e378_86	0	Saitoella complicata
749a094adf1721b5d17d4715be7ba63a_86	0	Saitoella complicata
7817601619db80ebab804b738c88b120_85	0	Alternaria alternata
96f055505de63652382dba6a912c96b6_85	0	Alternaria alternata
ce92223f9680119e4b89e25d441cc2da_85	0	
39c58cee41ce374881c79c835144c9ac_85	0	Mortierella verticillata
8c385f1183b43e0fa03e76e9a92c7e2a_84	0	Naganishia albida
a065a856448d846bfc43da95290a78ea_84	0	Alternaria alternata
f47695d56fa51dab627776b9d1f5eea8_84	0	Alternaria alternata
78e73445d3155acdc9832c4cec8f08ba_83	0	Alternaria alternata
e0b18498798a501623158b445c8cd00d_83	0	
de8de2b1e3e54821610f1977a18794de_83	0	Fusarium graminearum
8ba450db7169f5424fa03d0f35a02f10_82	0	Naganishia albida
7ac962c116ba388f7eb6cc51daf33d8f_82	0	Naganishia albida
b288e57328185cffe3792a32702dc984_82	0	Naganishia albida
5266a175d7758a86814e3b99c6e31e07_81	0	Alternaria alternata
4b9423cbec95a0c4cc55fe76a26307a7_81	0	Mortierella verticillata
bd2fe896788b5bd4992379c8b6cbf95e_80	0	Naganishia albida
291e95e423f15103fc19b6b0ee9dd041_80	0	Naganishia albida
208b4111ef210028b8ae7664df22361d_80	0	Alternaria alternata
a4066a8b2ce5dea221f049b4f22d422b_80	0	
4adc1e593c77f320ba1e4e7b3043f332_80	0	
e36155520501d8ea8ca96d330692321a_80	0	
7b3fe26a82ecfef04f15dd2fe7a025b6_80	0	Fusarium oxysporum
29f5f6dc04159735c0160131e72d7d74_80	0	Fusarium graminearum
6bd6724a1e0c19355f935bc1925dcb2f_80	0	
7d2c5952d2b766ee1864430b14a7c525_80	0	Saitoella complicata
2cd895ce9c96d7d68551d80706b79634_80	0	Saitoella complicata
12864fe16d4542269a03132f89f8b4c8_80	0	Mortierella verticillata
581998728de4cefaabd4ccb0e7988e6a_79	0	Alternaria alternata
6bb4806b50d2ebe5870751a7bcd72da0_79	0	Alternaria alternata
67f4bf75e4c8f49ec0a0b930a92b3a3d_78	0	Alternaria alternata
