HQ643082.1	Achlya ambisexualis
HQ643524.1	Pythium diclinum
HQ643525.1	Pythium dimorphum
HQ643526.1	Pythium dissimile
HQ643527.1	Pythium dissimile
AF271228.1	Pythium dissotocum
HQ643528.1	Pythium dissotocum
HQ643529.1	Pythium dissotocum
HQ643530.1	Pythium dissotocum
HQ643531.1	Pythium echinulatum
GQ244427.2	Pythium emineosum
GQ244428.2	Pythium emineosum
HQ643534.1	Pythium erinaceum
HQ643535.1	Pythium erinaceum
HQ643536.1	Pythium flevoense
HQ643537.1	Pythium flevoense
HQ643538.1	Pythium flevoense
HQ643539.1	Pythium flevoense
HQ643540.1	Pythium folliculosum
HQ643541.1	Pythium glomeratum
HQ643542.1	Pythium glomeratum
HQ643543.2	Pythium glomeratum
HQ643544.1	Pythium glomeratum
AF271229.1	Pythium graminicola
HQ643545.1	Pythium graminicola
HQ643546.1	Pythium grandisporangium
HQ643547.1	Pythium helicandrum
HQ643548.1	Pythium helicandrum
HQ643549.1	Pythium helicandrum
HQ643550.1	Pythium helicandrum
HQ643551.1	Pythium heterothallicum
HQ643552.1	Pythium heterothallicum
HQ643553.1	Pythium heterothallicum
HQ643554.1	Pythium heterothallicum
HQ643555.1	Pythium heterothallicum
HQ643556.1	Pythium heterothallicum
HQ643557.1	Pythium heterothallicum
HQ643558.1	Pythium heterothallicum
HQ643559.1	Pythium heterothallicum
HQ643560.1	Pythium heterothallicum
HQ643561.1	Pythium heterothallicum
HQ643562.1	Pythium heterothallicum
HQ643563.1	Pythium heterothallicum
HQ643564.1	Pythium hydnosporum
HQ643565.1	Pythium hypogynum
HQ643566.1	Pythium inflatum
HQ643567.1	Pythium insidiosum
HQ643568.1	Pythium insidiosum
HQ643569.1	Pythium insidiosum
HQ643570.1	Pythium insidiosum
HQ643571.1	Pythium intermedium
HQ643572.1	Pythium intermedium
HQ643573.1	Pythium intermedium
HQ643574.1	Pythium intermedium
HQ643575.1	Pythium intermedium
HQ643576.1	Pythium intermedium
HQ643577.1	Pythium intermedium
HQ643578.1	Pythium intermedium
HQ643579.1	Pythium intermedium
AF271226.1	Pythium irregulare
HQ643580.1	Pythium irregulare
HQ643581.1	Pythium irregulare
HQ643582.1	Pythium irregulare
HQ643583.1	Pythium irregulare
HQ643584.1	Pythium irregulare
HQ643585.1	Pythium irregulare
HQ643586.1	Pythium irregulare
HQ643587.1	Pythium irregulare
HQ643588.1	Pythium irregulare
HQ643589.1	Pythium irregulare
HQ643590.1	Pythium irregulare
HQ643591.1	Pythium irregulare
HQ643592.1	Pythium irregulare
HQ643593.1	Pythium irregulare
HQ643594.1	Pythium irregulare
HQ643595.1	Pythium irregulare
HQ643596.1	Pythium irregulare
HQ643597.1	Pythium irregulare
HQ643598.1	Pythium irregulare
HQ643599.1	Pythium irregulare
HQ643600.1	Pythium irregulare
HQ643601.1	Pythium irregulare
HQ643602.1	Pythium irregulare
HQ643603.1	Pythium irregulare
HQ643604.1	Pythium irregulare
HQ643605.1	Pythium irregulare
HQ643606.1	Pythium irregulare
HQ643607.1	Pythium irregulare
HQ643608.1	Pythium irregulare
HQ643609.1	Pythium irregulare
HQ643610.1	Pythium irregulare
HQ643611.1	Pythium irregulare
HQ643612.1	Pythium irregulare
HQ643613.1	Pythium irregulare
HQ643614.1	Pythium irregulare
HQ643615.1	Pythium irregulare
HQ643616.1	Pythium irregulare
HQ643617.1	Pythium irregulare
HQ643618.1	Pythium irregulare
HQ643619.1	Pythium irregulare
HQ643620.1	Pythium irregulare
HQ643621.1	Pythium irregulare
HQ643622.1	Pythium irregulare
HQ643623.1	Pythium irregulare
HQ643624.1	Pythium irregulare
HQ643625.1	Pythium irregulare
HQ643626.1	Pythium irregulare
HQ643627.1	Pythium irregulare
HQ643628.1	Pythium irregulare
HQ643629.1	Pythium irregulare
HQ643630.1	Pythium irregulare
HQ643631.1	Pythium irregulare
HQ643632.1	Pythium irregulare
HQ643633.1	Pythium irregulare
HQ643634.1	Pythium irregulare
HQ643635.1	Pythium irregulare
HQ643636.1	Pythium irregulare
HQ643637.1	Pythium irregulare
HQ643638.1	Pythium irregulare
HQ643639.1	Pythium irregulare
HQ643640.1	Pythium irregulare
HQ643641.1	Pythium irregulare
HQ643642.1	Pythium irregulare
HQ643643.1	Pythium irregulare
HQ643644.1	Pythium irregulare
HQ643645.1	Pythium irregulare
HQ643646.1	Pythium irregulare
HQ643647.1	Pythium irregulare
HQ643648.1	Pythium irregulare
HQ643649.1	Pythium irregulare
HQ643650.1	Pythium irregulare
HQ643651.1	Pythium irregulare
HQ643652.1	Pythium irregulare
HQ643653.1	Pythium irregulare
HQ643654.1	Pythium irregulare
HQ643655.1	Pythium irregulare
HQ643656.1	Pythium irregulare
HQ643657.1	Pythium irregulare
HQ643658.1	Pythium irregulare
HQ643659.1	Pythium irregulare
HQ643660.1	Pythium irregulare
HQ643661.1	Pythium irregulare
HQ643662.1	Pythium irregulare
HQ643663.1	Pythium irregulare
HQ643664.1	Pythium irregulare
HQ643665.1	Pythium irregulare
HQ643666.1	Pythium irregulare
HQ643667.1	Pythium irregulare
HQ643668.1	Pythium irregulare
HQ643669.1	Pythium iwayamai
HQ643670.1	Pythium jasmonium
HQ643671.2	Pythium kashmirense
HQ643672.1	Pythium kunmingense
HQ643678.1	Pythium longandrum
HQ643679.1	Pythium longandrum
HQ643680.1	Pythium longisporangium
HQ643681.2	Pythium lucens
HQ643682.1	Pythium lutarium
HQ643683.1	Pythium lycopersicum
HQ643684.1	Pythium macrosporum
HQ643685.1	Pythium macrosporum
HQ643686.1	Pythium macrosporum
HQ643687.1	Pythium mamillatum
HQ643688.1	Pythium mamillatum
HQ643689.1	Pythium mamillatum
HQ643690.1	Pythium marsipium
HQ643691.1	Pythium mastophorum
HQ643692.1	Pythium mastophorum
HQ643693.1	Pythium megalacanthum
HQ643694.1	Pythium middletonii
HQ643695.1	Pythium minus
HQ643696.1	Pythium minus
HQ643697.2	Pythium monospermum
HQ643698.1	Pythium monospermum
HQ643699.1	Pythium monospermum
HQ643700.1	Pythium multisporum
HQ643701.1	Pythium myriotylum
HQ643702.1	Pythium myriotylum
HQ643703.1	Pythium myriotylum
HQ643704.1	Pythium myriotylum
HQ643705.1	Pythium nagaii
HQ643706.1	Pythium nagaii
HQ643707.1	Pythium nagaii
HQ643708.1	Pythium nodosum
HQ643709.1	Pythium nodosum
HQ643710.1	Pythium nunn
HQ643711.1	Pythium nunn
HQ643712.1	Pythium oedichilum
HQ643713.1	Pythium okanoganense
HQ643714.1	Pythium okanoganense
HQ643715.1	Pythium oligandrum
HQ643716.1	Pythium oligandrum
FJ655174.2	Pythium oopapillum
FJ655175.2	Pythium oopapillum
FJ655176.2	Pythium oopapillum
HQ643717.1	Pythium oopapillum
HQ643721.2	Pythium ornacarpum
HQ643722.1	Pythium ornamentatum
HQ643723.1	Pythium orthogonon
HQ643724.1	Pythium pachycaule
HQ643725.1	Pythium pachycaule
HQ643726.1	Pythium pachycaule
HQ643727.1	Pythium pachycaule
HQ643728.1	Pythium paddicum
HQ643730.1	Pythium paroecandrum
HQ643731.1	Pythium paroecandrum
HQ643732.1	Pythium paroecandrum
HQ643733.1	Pythium paroecandrum
HQ643734.1	Pythium paroecandrum
HQ643735.1	Pythium paroecandrum
HQ643736.1	Pythium paroecandrum
HQ643737.1	Pythium paroecandrum
HQ643738.1	Pythium parvum
HQ643739.2	Pythium pectinolyticum
HQ643740.1	Pythium periilum
HQ643741.1	Pythium periplocum
HQ643742.1	Pythium periplocum
HQ643743.1	Pythium periplocum
HQ643744.1	Pythium perplexum
HQ643745.1	Pythium perplexum
HQ643746.1	Pythium phragmitis
HQ643747.1	Pythium pleroticum
HQ643748.1	Pythium pleroticum
HQ643749.1	Pythium plurisporium
HQ643750.1	Pythium plurisporium
HQ643751.1	Pythium polymastum
HQ643752.1	Pythium polymastum
HQ643753.1	Pythium porphyrae
HQ643754.1	Pythium prolatum
HQ643755.1	Pythium pyrilobum
HQ643756.1	Pythium radiosum
HQ643757.2	Pythium rhizo-oryzae
HQ643758.1	Pythium rhizosaccharum
HQ643759.1	Pythium rhizosaccharum
HQ643760.1	Pythium rhizosaccharum
HQ643761.2	Pythium rostratifingens
HQ643762.1	Pythium rostratifingens
HQ643763.1	Pythium rostratifingens
HQ643764.1	Pythium rostratifingens
HQ643765.1	Pythium rostratifingens
HQ643766.1	Pythium rostratifingens
HQ643767.1	Pythium rostratum
HQ643768.1	Pythium salpingophorum
HQ643769.1	Pythium salpingophorum
HQ643770.1	Pythium salpingophorum
HQ643771.1	Pythium scleroteichum
HQ643772.2	Pythium segnitium
HQ643773.2	Pythium senticosum
HQ261732.1	Pythium sp. AL-2010
HQ261733.1	Pythium sp. AL-2010
HQ261734.1	Pythium sp. AL-2010
HQ261735.1	Pythium sp. AL-2010
HQ261736.1	Pythium sp. AL-2010
HQ261737.1	Pythium sp. AL-2010
HQ261738.1	Pythium sp. AL-2010
HQ261739.1	Pythium sp. AL-2010
HQ261740.1	Pythium sp. AL-2010
HQ643478.1	Pythium sp. balticum
HQ643729.1	Pythium sp. CAL-2011e
HQ643774.1	Pythium sp. CAL-2011f
HQ643775.1	Pythium sp. CAL-2011f
HQ643776.1	Pythium sp. CAL-2011f
HQ643777.1	Pythium sp. CAL-2011f
HQ643778.2	Pythium sp. CAL-2011f
HQ643779.1	Pythium sp. CAL-2011f
HQ643780.1	Pythium sp. CAL-2011f
HQ643781.1	Pythium sp. CAL-2011f
HQ643782.1	Pythium sp. CAL-2011f
HQ643783.1	Pythium sp. CAL-2011f
HQ643784.1	Pythium sp. CAL-2011f
HQ643785.1	Pythium sp. CAL-2011f
HQ643798.1	Pythium sp. CAL-2011f
HQ643799.1	Pythium sp. CAL-2011f
HQ643800.1	Pythium sp. CAL-2011f
HQ643801.1	Pythium sp. CAL-2011f
HQ643802.1	Pythium sp. CAL-2011f
HQ643803.1	Pythium sp. CAL-2011f
HQ643804.1	Pythium sp. CAL-2011f
HQ643805.1	Pythium sp. CAL-2011f
HQ643806.1	Pythium sp. CAL-2011f
HQ643807.1	Pythium sp. CAL-2011f
HQ643808.1	Pythium sp. CAL-2011f
HQ643809.1	Pythium sp. CAL-2011f
HQ643810.1	Pythium sp. CAL-2011f
HQ643811.1	Pythium sp. CAL-2011f
HQ643812.1	Pythium sp. CAL-2011f
HQ643813.1	Pythium sp. CAL-2011f
HQ643814.1	Pythium sp. CAL-2011f
HQ643815.1	Pythium sp. CAL-2011f
HQ643816.1	Pythium sp. CAL-2011f
HQ643817.1	Pythium sp. CAL-2011f
HQ643818.1	Pythium sp. CAL-2011f
HQ643819.1	Pythium sp. CAL-2011f
HQ643820.1	Pythium sp. CAL-2011f
HQ643821.1	Pythium sp. CAL-2011f
HQ643822.1	Pythium sp. CAL-2011f
HQ643823.1	Pythium sp. CAL-2011f
HQ643824.1	Pythium sp. CAL-2011f
HQ643825.1	Pythium sp. CAL-2011f
HQ643826.1	Pythium sp. CAL-2011f
HQ643827.1	Pythium sp. CAL-2011f
HQ643828.1	Pythium sp. CAL-2011f
HQ643829.1	Pythium sp. CAL-2011f
HQ643830.1	Pythium sp. CAL-2011f
HQ643831.1	Pythium sp. CAL-2011f
HQ643832.1	Pythium sp. CAL-2011f
HQ643833.1	Pythium sp. CAL-2011f
HQ643834.1	Pythium sp. CAL-2011f
HQ643835.1	Pythium sp. CAL-2011f
HQ643787.1	Pythium sp. group F
HQ643788.1	Pythium sp. group F
HQ643789.1	Pythium sp. group F
HQ643790.1	Pythium spiculum
HQ643791.1	Pythium spinosum
HQ643792.1	Pythium spinosum
HQ643793.1	Pythium spinosum
HQ643794.1	Pythium spinosum
HQ643795.1	Pythium splendens
HQ643796.1	Pythium splendens
HQ643797.1	Pythium splendens
HQ643836.1	Pythium sukuiense
HQ643837.1	Pythium sulcatum
HQ643838.1	Pythium sulcatum
HQ643839.1	Pythium sulcatum
HQ643840.1	Pythium sulcatum
HQ643841.1	Pythium sulcatum
HQ643842.1	Pythium sulcatum
HQ643843.1	Pythium sulcatum
HQ643844.1	Pythium sulcatum
HQ261741.1	Pythium sylvaticum
HQ643845.1	Pythium sylvaticum
HQ643846.1	Pythium sylvaticum
HQ643847.1	Pythium sylvaticum
HQ643848.1	Pythium sylvaticum
HQ643849.1	Pythium sylvaticum
HQ643850.1	Pythium sylvaticum
HQ643851.1	Pythium sylvaticum
HQ643852.1	Pythium sylvaticum
HQ643853.1	Pythium takayamanum
HQ643854.2	Pythium takayamanum
HQ643855.1	Pythium tardicrescens
HQ643856.1	Pythium terrestris
HQ643857.1	Pythium terrestris
HQ643858.1	Pythium terrestris
HQ643859.1	Pythium torulosum
HQ643860.1	Pythium tracheiphilum
HQ643861.1	Pythium tracheiphilum
HQ643862.1	Pythium tracheiphilum
HQ643863.1	Pythium tracheiphilum
AF271225.1	Pythium ultimum
HQ643864.1	Pythium ultimum
HQ643865.1	Pythium ultimum
HQ643866.1	Pythium ultimum
HQ643867.1	Pythium ultimum
HQ643868.1	Pythium ultimum
HQ643869.1	Pythium ultimum
HQ643870.1	Pythium ultimum
HQ643871.1	Pythium ultimum
HQ643872.1	Pythium ultimum
HQ643873.1	Pythium ultimum
HQ643874.1	Pythium ultimum
HQ643875.1	Pythium ultimum
HQ643876.1	Pythium ultimum
HQ643877.1	Pythium ultimum
HQ643878.1	Pythium ultimum
HQ643879.1	Pythium ultimum var. sporangiiferum
HQ643880.1	Pythium ultimum var. sporangiiferum
HQ643881.1	Pythium ultimum var. ultimum
HQ643882.1	Pythium ultimum var. ultimum
HQ643883.1	Pythium ultimum var. ultimum
HQ643884.1	Pythium ultimum var. ultimum
HQ643885.1	Pythium ultimum var. ultimum
HQ643886.1	Pythium ultimum var. ultimum
HQ643887.1	Pythium ultimum var. ultimum
HQ643888.1	Pythium ultimum var. ultimum
HQ643889.1	Pythium ultimum var. ultimum
HQ643890.1	Pythium ultimum var. ultimum
HQ643891.1	Pythium ultimum var. ultimum
HQ643892.1	Pythium ultimum var. ultimum
HQ643893.1	Pythium ultimum var. ultimum
HQ643894.1	Pythium ultimum var. ultimum
HQ643895.1	Pythium ultimum var. ultimum
HQ643896.1	Pythium ultimum var. ultimum
HQ643897.1	Pythium ultimum var. ultimum
HQ643898.1	Pythium ultimum var. ultimum
HQ643899.1	Pythium ultimum var. ultimum
HQ643900.1	Pythium ultimum var. ultimum
HQ643901.1	Pythium ultimum var. ultimum
HQ643902.1	Pythium ultimum var. ultimum
HQ643903.1	Pythium ultimum var. ultimum
HQ643904.1	Pythium ultimum var. ultimum
HQ643905.1	Pythium ultimum var. ultimum
HQ643906.1	Pythium ultimum var. ultimum
HQ643907.1	Pythium ultimum var. ultimum
HQ643908.1	Pythium ultimum var. ultimum
HQ643909.1	Pythium ultimum var. ultimum
HQ643910.1	Pythium ultimum var. ultimum
HQ643911.1	Pythium ultimum var. ultimum
HQ643912.1	Pythium ultimum var. ultimum
HQ643913.1	Pythium ultimum var. ultimum
HQ643914.1	Pythium ultimum var. ultimum
HQ643915.1	Pythium ultimum var. ultimum
HQ643916.1	Pythium ultimum var. ultimum
HQ643917.1	Pythium ultimum var. ultimum
HQ643918.1	Pythium ultimum var. ultimum
HQ643919.1	Pythium ultimum var. ultimum
HQ643920.1	Pythium ultimum var. ultimum
HQ643921.1	Pythium ultimum var. ultimum
HQ643922.1	Pythium ultimum var. ultimum
HQ643923.1	Pythium ultimum var. ultimum
HQ643924.1	Pythium ultimum var. ultimum
HQ643925.1	Pythium ultimum var. ultimum
HQ643926.1	Pythium ultimum var. ultimum
HQ643927.1	Pythium ultimum var. ultimum
HQ643928.1	Pythium ultimum var. ultimum
HQ643929.1	Pythium ultimum var. ultimum
HQ643930.1	Pythium ultimum var. ultimum
HQ643931.1	Pythium ultimum var. ultimum
HQ643932.1	Pythium ultimum var. ultimum
HQ643933.1	Pythium ultimum var. ultimum
HQ643934.1	Pythium ultimum var. ultimum
HQ643935.1	Pythium ultimum var. ultimum
HQ643936.1	Pythium ultimum var. ultimum
HQ643937.1	Pythium ultimum var. ultimum
HQ643938.1	Pythium ultimum var. ultimum
HQ643939.1	Pythium ultimum var. ultimum
HQ643940.1	Pythium ultimum var. ultimum
HQ643941.1	Pythium ultimum var. ultimum
HQ643942.1	Pythium ultimum var. ultimum
HQ643943.1	Pythium ultimum var. ultimum
HQ643944.1	Pythium uncinulatum
HQ643945.1	Pythium uncinulatum
AF271230.1	Pythium undulatum
HQ643946.1	Pythium undulatum
HQ643947.1	Pythium undulatum
HQ643948.1	Pythium undulatum
HQ643949.1	Pythium undulatum
HQ643950.1	Pythium vanterpoolii
HQ643951.1	Pythium vanterpoolii
HQ643952.1	Pythium vanterpoolii
HQ643953.1	Pythium vanterpoolii
HQ643956.2	Pythium viniferum
HQ643957.1	Pythium violae
HQ643958.1	Pythium violae
HQ643959.1	Pythium violae
HQ643960.1	Pythium violae
HQ643961.1	Pythium violae
HQ643962.1	Pythium violae
HQ643963.1	Pythium violae
HQ643964.1	Pythium violae
HQ643965.1	Pythium violae
HQ643966.1	Pythium violae
HQ643967.1	Pythium violae
HQ643968.1	Pythium violae
HQ643969.1	Pythium violae
HQ643970.1	Pythium volutum
HQ643971.1	Pythium volutum
HQ643972.1	Pythium zingiberis
HQ643973.1	Pythium zingiberis
HQ643135.1	Salisapilia tartarea
HQ643974.1	Saprolegnia anisospora
HQ643975.1	Saprolegnia asterophora
HQ643976.1	Saprolegnia delica
HQ643977.1	Saprolegnia delica
HQ643978.1	Saprolegnia diclina
HQ643979.1	Saprolegnia diclina
HQ643980.1	Saprolegnia diclina
HQ643981.1	Saprolegnia eccentrica
HQ643982.1	Saprolegnia eccentrica
HQ643983.1	Saprolegnia eccentrica
HQ643984.1	Saprolegnia ferax
HQ643985.1	Saprolegnia ferax
HQ643986.1	Saprolegnia ferax
HQ643987.1	Saprolegnia ferax
HQ643988.1	Saprolegnia ferax
HQ643989.1	Saprolegnia hypogyna
HQ643990.1	Saprolegnia lapponica
HQ643991.1	Saprolegnia litoralis
HQ643992.1	Saprolegnia litoralis
HQ643993.1	Saprolegnia megasperma
HQ643994.1	Saprolegnia mixta
HQ643995.1	Saprolegnia mixta
HQ643996.1	Saprolegnia monilifera
HQ643997.1	Saprolegnia monilifera
HQ643998.1	Saprolegnia monoica
HQ643999.1	Saprolegnia monoica
HQ644000.1	Saprolegnia parasitica
HQ644001.1	Saprolegnia parasitica
HQ644002.1	Saprolegnia parasitica
HQ644003.1	Saprolegnia parasitica
HQ644004.1	Saprolegnia parasitica
HQ644005.1	Saprolegnia parasitica
HQ644006.1	Saprolegnia sp. CAL-2011 rodrigueziana
HQ644007.1	Saprolegnia sp. CAL-2011b
HQ644008.1	Saprolegnia subterranea
HQ644009.1	Saprolegnia subterranea
HQ644010.1	Saprolegnia terrestris
HQ644011.1	Saprolegnia terrestris
HQ644012.1	Saprolegnia turfosa
HQ644013.1	Saprolegnia turfosa
HQ644014.1	Saprolegnia turfosa
HQ644015.1	Saprolegnia unispora
HQ644016.1	Saprolegnia unispora
HQ644017.1	Thraustotheca clavata
HQ644018.1	Thraustotheca clavata
HQ644019.1	Thraustotheca terrestris
